doi,exponential_a,exponential_b,exponential_c,exponential_r2,linear_a,linear_b,linear_r2,mean_ss,std_dev_ss
10.1038/ncomms2328,705.27155650264456,0.1497251492486851,11.824860364420083,0.22065367747442546,-0.0080694874304398923,16.857728274286323,0.98227015620780544,11.552718286655685,10.595067626709254
10.1038/ncomms8000,2295.6187944791745,0.14110370778088843,24.734299749198005,0.17635764433266915,-0.10253184559540163,48.136115747719479,0.92385281692677512,22.987804878048781,23.671478104867983
10.1038/ncomms8056,126.1245598142476,0.22990424917990393,2.6885568347177342,0.27374633966492423,-0.0003804467171579784,2.5487001743729767,1.0148502805918538,2.4556962025316458,1.7893081544049851
10.1038/ncomms2566,23.333865204704175,0.040367743774135101,4.9534742130415284,0.96591041573128755,-0.0010532614114029393,5.7958912772108757,0.99754749658690645,5.1264236902050113,14.391252997443656
10.1038/ncomms2489,146.20360817771873,0.10698903681875672,3.9777059499326839,0.42868682184244111,-0.0054702992288921948,7.2701150168133477,0.95389193420987561,4.1547762998790807,5.7333101067944607
10.1038/ncomms8035,55.478969068977186,0.056979298609822954,6.3826313400166743,0.6627547322099876,-0.0057135663940952597,8.0267415281597341,0.98017683745294715,6.611979166666667,6.0245126220217546
10.1038/ncomms8100,29.505197020953336,0.18419671131170409,2.7596154954890539,0.64264213840379247,0.00042183949356033867,2.6994682463173731,1.0100386539626538,2.8090909090909091,2.6645670108615946
10.1038/ncomms7758,116.87409679224227,0.44979828351445128,3.7917963957032761,0.39966349837174248,-0.0015248931058802206,4.0164456693389434,1.0012743048962174,3.6066066066066065,2.7243014177236358
10.1038/ncomms3035,246.06020272465327,0.20590492877563976,5.9185706469421069,0.38066169800445943,-0.0071303102072976287,9.7542555523792451,0.95187553206084907,5.7058125741399763,7.3985861172433607
10.1038/ncomms8155,338.65944431086308,0.11975123070756102,11.479696502564595,0.74642505694648564,-0.031255889548402749,18.678179697314182,0.98822550526363395,11.345205479452055,50.411254019386298
10.1038/ncomms8014,51.62779046573425,0.0037651469967789593,-9.050640052847406,0.75968163821750057,-0.084213420465960476,34.78817602815969,0.77666840569755058,13.675324675324676,21.554787673457461
10.1038/ncomms2342,24.992266401526717,0.073877735863914606,3.3455794625826614,0.73318535697786147,-0.0024725467167765469,5.0940368370410756,0.91754499156756342,3.4175491679273828,3.9330163865154701
10.1038/ncomms7992,62.172400982911306,0.059850326642767612,5.1962598224167174,0.44683355186134543,-0.010076856538158152,7.9665051969970557,0.94256850501888922,5.416216216216216,4.7070684922877808
10.1038/ncomms8392,84.838080247169259,0.15516142165819849,3.6962698404387995,0.24869492368387378,-1.989055038453813e-07,3.6867544480218428,1.0287769534875293,3.6867088607594938,2.8892994295709422
10.1038/ncomms8246,99.511391854139688,0.085002085642413683,4.8786470390205725,0.80119976911410873,-0.016715475085316234,9.1313063034874631,0.98682545396544052,5.520833333333333,29.051957466561372
10.1038/ncomms8223,161.85928620741825,0.15746120913651387,5.1369579768161158,0.21689126494037844,-0.010964598448628966,7.3874651044668349,0.97863717098270797,4.91044776119403,3.7277953281350045
10.1038/ncomms2570,102.70146927194794,0.14404586964765273,2.6767904271672953,0.2898670253374887,-0.0012939081228029448,3.3467444963783692,1.0023672166991175,2.4899497487437188,2.5070051599162428
10.1038/ncomms2788,30.825507983203625,0.15946699657691588,1.930464931328385,0.34287510049166947,-0.00056176116543649179,2.2278062365826159,0.99607992514173815,1.8746081504702194,1.5363763968054334
